,voltage,timestamp
162,1.39379882812,2019-02-08 18:33:13.654623
163,1.39453125,2019-02-08 18:33:14.054623
164,1.39453125,2019-02-08 18:33:14.454623
165,1.39379882812,2019-02-08 18:33:14.854623
166,1.40844726562,2019-02-08 18:33:15.254623
167,1.39306640625,2019-02-08 18:33:15.654623
168,1.39379882812,2019-02-08 18:33:16.054623
169,1.39306640625,2019-02-08 18:33:16.454623
170,1.39379882812,2019-02-08 18:33:16.854623
171,1.39233398438,2019-02-08 18:33:17.254623
172,1.39233398438,2019-02-08 18:33:17.654623
173,1.39233398438,2019-02-08 18:33:18.054623
174,1.39233398438,2019-02-08 18:33:18.454623
175,1.39233398438,2019-02-08 18:33:18.854623
176,1.39233398438,2019-02-08 18:33:19.254623
177,1.3916015625,2019-02-08 18:33:19.654623
178,1.39233398438,2019-02-08 18:33:20.054623
179,1.39086914062,2019-02-08 18:33:20.454623
180,1.39086914062,2019-02-08 18:33:20.854623
181,1.39086914062,2019-02-08 18:33:21.254623
182,1.38940429688,2019-02-08 18:33:21.654623
183,1.388671875,2019-02-08 18:33:22.054623
184,1.38940429688,2019-02-08 18:33:22.454623
185,1.39013671875,2019-02-08 18:33:22.854623
186,1.388671875,2019-02-08 18:33:23.254623
187,1.38940429688,2019-02-08 18:33:23.654623
188,1.38793945312,2019-02-08 18:33:24.054623
189,1.388671875,2019-02-08 18:33:24.454623
190,1.38793945312,2019-02-08 18:33:24.854623
191,1.38720703125,2019-02-08 18:33:25.254623
192,1.4208984375,2019-02-08 18:33:25.654623
193,1.38793945312,2019-02-08 18:33:26.054623
194,1.38720703125,2019-02-08 18:33:26.454623
195,1.38647460938,2019-02-08 18:33:26.854623
196,1.38647460938,2019-02-08 18:33:27.254623
197,1.38647460938,2019-02-08 18:33:27.654623
198,1.3857421875,2019-02-08 18:33:28.054623
199,1.38647460938,2019-02-08 18:33:28.454623
200,1.3857421875,2019-02-08 18:33:28.854623
201,1.3857421875,2019-02-08 18:33:29.254623
202,1.38500976562,2019-02-08 18:33:29.654623
203,1.38500976562,2019-02-08 18:33:30.054623
204,1.38427734375,2019-02-08 18:33:30.454623
205,1.38427734375,2019-02-08 18:33:30.854623
206,1.38354492188,2019-02-08 18:33:31.254623
207,1.38354492188,2019-02-08 18:33:31.654623
208,1.38354492188,2019-02-08 18:33:32.054623
209,1.3828125,2019-02-08 18:33:32.454623
210,1.3828125,2019-02-08 18:33:32.854623
211,1.3828125,2019-02-08 18:33:33.254623
212,1.3828125,2019-02-08 18:33:33.654623
213,1.3828125,2019-02-08 18:33:34.054623
214,1.38208007812,2019-02-08 18:33:34.454623
215,1.3828125,2019-02-08 18:33:34.854623
216,1.38208007812,2019-02-08 18:33:35.254623
217,1.38208007812,2019-02-08 18:33:35.654623
218,1.3828125,2019-02-08 18:33:36.054623
219,1.38134765625,2019-02-08 18:33:36.454623
220,1.38134765625,2019-02-08 18:33:36.854623
221,1.38134765625,2019-02-08 18:33:37.254623
222,1.38208007812,2019-02-08 18:33:37.654623
223,1.38208007812,2019-02-08 18:33:38.054623
224,1.38134765625,2019-02-08 18:33:38.454623
225,1.38134765625,2019-02-08 18:33:38.854623
226,1.38134765625,2019-02-08 18:33:39.254623
227,1.38134765625,2019-02-08 18:33:39.654623
228,1.38134765625,2019-02-08 18:33:40.054623
229,1.39306640625,2019-02-08 18:33:40.454623
230,1.38134765625,2019-02-08 18:33:40.854623
231,1.38134765625,2019-02-08 18:33:41.254623
232,1.38134765625,2019-02-08 18:33:41.654623
233,1.38208007812,2019-02-08 18:33:42.054623
234,1.38134765625,2019-02-08 18:33:42.454623
235,1.3798828125,2019-02-08 18:33:42.854623
236,1.3798828125,2019-02-08 18:33:43.254623
237,1.37841796875,2019-02-08 18:33:43.654623
238,1.3798828125,2019-02-08 18:33:44.054623
239,1.37841796875,2019-02-08 18:33:44.454623
240,1.37622070312,2019-02-08 18:33:44.854623
241,1.376953125,2019-02-08 18:33:45.254623
242,1.37622070312,2019-02-08 18:33:45.654623
243,1.37622070312,2019-02-08 18:33:46.054623
244,1.376953125,2019-02-08 18:33:46.454623
245,1.37548828125,2019-02-08 18:33:46.854623
246,1.37548828125,2019-02-08 18:33:47.254623
247,1.376953125,2019-02-08 18:33:47.654623
248,1.376953125,2019-02-08 18:33:48.054623
249,1.37622070312,2019-02-08 18:33:48.454623
